System,Version,SLOC,Files,Exprs,Stmts,Variable Variables,Variable Function Calls,Variable Method Calls,Variable News,Variable Properties,Variable Class Constants,Variable Static Calls,Variable Static Targets,Variable Static Properties,Variable Static Property Targets,All Variable Features,Magic Sets,Magic Gets,Magic isSets,Magic Unsets,Magic Calls,Magic Static Calls,All Magic Methods,Total Includes,Dynamic Includes,Eval,Create Function Uses,All Eval Features,CallUserFunc,CallUserFuncArray,CallUserMethod,CallUserMethodArray,All Dynamic Invocations
phpMyAdmin,4.0.10.2,150955,553,428653,60810,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1287,166,9,7,16,0,0,0,0,0
phpMyAdmin,4.1.0,186584,753,504849,73603,53,10,25,18,9,0,3,3,0,0,121,3,2,0,0,1,0,6,2265,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.1,186617,753,505028,73632,53,10,25,18,9,0,3,3,0,0,121,3,2,0,0,1,0,6,2265,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.2,186632,753,505104,73644,53,10,25,18,9,0,3,3,0,0,121,3,2,0,0,1,0,6,2265,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.3,186664,753,505193,73661,53,10,25,18,9,0,3,3,0,0,121,3,2,0,0,1,0,6,2265,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.4,186725,753,505344,73682,53,10,25,18,9,0,3,3,0,0,121,3,2,0,0,1,0,6,2265,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.5,186725,753,505332,73679,53,10,25,18,9,0,3,3,0,0,121,3,2,0,0,1,0,6,2265,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.6,186750,753,505400,73700,54,10,25,18,9,0,3,3,0,0,122,3,2,0,0,1,0,6,2265,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.7,186737,753,505395,73687,51,10,25,18,9,0,3,3,0,0,119,3,2,0,0,1,0,6,2266,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.8,186758,753,505451,73695,51,10,25,18,9,0,3,3,0,0,119,3,2,0,0,1,0,6,2266,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.9,186780,753,505568,73714,51,10,25,18,9,0,3,3,0,0,119,3,2,0,0,1,0,6,2266,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.10,186805,753,505647,73713,51,10,25,18,9,0,3,3,0,0,119,3,2,0,0,1,0,6,2266,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.11,186805,753,505647,73713,51,10,25,18,9,0,3,3,0,0,119,3,2,0,0,1,0,6,2266,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.12,186824,753,505684,73725,51,10,25,18,9,0,3,3,0,0,119,3,2,0,0,1,0,6,2266,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.13,186854,753,505749,73730,51,10,25,18,9,0,3,3,0,0,119,3,2,0,0,1,0,6,2266,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.14.5,186947,754,506138,73766,51,10,25,18,9,0,3,3,0,0,119,3,2,0,0,1,0,6,2267,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.14.2,186915,753,506056,73750,51,10,25,18,9,0,3,3,0,0,119,3,2,0,0,1,0,6,2266,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.14.7,186962,754,506174,73773,51,10,25,18,9,0,3,3,0,0,119,3,2,0,0,1,0,6,2267,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.14.1,186911,753,506042,73747,51,10,25,18,9,0,3,3,0,0,119,3,2,0,0,1,0,6,2266,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.14.4,186939,754,506130,73765,51,10,25,18,9,0,3,3,0,0,119,3,2,0,0,1,0,6,2267,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.14.3,186915,753,506057,73750,51,10,25,18,9,0,3,3,0,0,119,3,2,0,0,1,0,6,2266,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.14.6,186948,754,506140,73766,51,10,25,18,9,0,3,3,0,0,119,3,2,0,0,1,0,6,2267,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.1.14,186911,753,506041,73747,51,10,25,18,9,0,3,3,0,0,119,3,2,0,0,1,0,6,2266,163,2,6,8,0,0,0,0,0
phpMyAdmin,4.2.0,189275,757,509960,74494,51,10,24,17,9,0,3,3,0,0,117,3,2,0,0,1,0,6,2354,162,2,0,2,0,0,0,0,0
phpMyAdmin,4.2.1,189176,757,509661,74449,51,10,24,17,9,0,3,3,0,0,117,3,2,0,0,1,0,6,2354,162,2,0,2,0,0,0,0,0
phpMyAdmin,4.2.2,189255,757,509900,74495,51,10,24,17,9,0,3,3,0,0,117,3,2,0,0,1,0,6,2354,162,2,0,2,0,0,0,0,0
phpMyAdmin,4.2.3,189332,757,510115,74540,51,10,24,17,9,0,3,3,0,0,117,3,2,0,0,1,0,6,2354,162,2,0,2,0,0,0,0,0
phpMyAdmin,4.2.4,189324,757,509962,74528,51,10,24,17,9,0,3,3,0,0,117,3,2,0,0,1,0,6,2354,162,2,0,2,0,0,0,0,0
phpMyAdmin,4.2.5,189319,757,509949,74527,51,10,24,17,9,0,3,3,0,0,117,3,2,0,0,1,0,6,2355,162,2,0,2,0,0,0,0,0
phpMyAdmin,4.2.6,189370,757,510090,74547,51,10,24,17,9,0,3,3,0,0,117,3,2,0,0,1,0,6,2355,164,2,0,2,0,0,0,0,0
phpMyAdmin,4.2.7,189381,757,510105,74542,51,10,24,17,9,0,3,3,0,0,117,3,2,0,0,1,0,6,2355,164,2,0,2,0,0,0,0,0
phpMyAdmin,4.2.7.1,189381,757,510106,74542,51,10,24,17,9,0,3,3,0,0,117,3,2,0,0,1,0,6,2355,164,2,0,2,0,0,0,0,0
phpMyAdmin,4.2.8,189450,757,510229,74578,51,10,24,17,9,0,3,3,0,0,117,3,2,0,0,1,0,6,2355,164,2,0,2,0,0,0,0,0
phpMyAdmin,4.2.8.1,189474,758,510302,74593,51,10,24,17,9,0,3,3,0,0,117,3,2,0,0,1,0,6,2356,164,2,0,2,0,0,0,0,0
phpMyAdmin,4.2.9,189476,758,510318,74595,51,10,24,17,9,0,3,3,0,0,117,3,2,0,0,1,0,6,2356,164,2,0,2,0,0,0,0,0
phpMyAdmin,4.2.9.1,189485,758,510327,74596,51,10,24,17,9,0,3,3,0,0,117,3,2,0,0,1,0,6,2356,164,2,0,2,0,0,0,0,0
phpMyAdmin,4.2.10.1,189525,758,510443,74619,51,10,24,17,9,0,3,3,0,0,117,3,2,0,0,1,0,6,2356,165,2,0,2,0,0,0,0,0
phpMyAdmin,4.2.11,189547,758,510542,74623,51,10,24,17,9,0,3,3,0,0,117,3,2,0,0,1,0,6,2357,165,2,0,2,0,0,0,0,0
phpMyAdmin,4.2.12,189617,758,510761,74655,51,10,24,17,9,0,3,3,0,0,117,3,2,0,0,1,0,6,2357,165,2,0,2,0,0,0,0,0
